,word,count,cum_freq,cum_perc,percentile,length,volume
8833,pumped,245,30041013,96.8179769322,_100,6,>100
8834,boring,245,30041258,96.8187665329,_100,6,>100
8835,pizzas,245,30041503,96.8195561336,_100,6,>100
8836,militants,245,30041748,96.8203457342,_100,9,>100
8837,thriving,245,30041993,96.8211353349,_100,8,>100
8838,forensic,245,30042238,96.8219249356,_100,8,>100
8839,schemes,245,30042483,96.8227145363,_100,7,>100
8840,huskies,245,30042728,96.823504137,_100,7,>100
8841,almonds,245,30042973,96.8242937376,_100,7,>100
8842,tahoe,245,30043218,96.8250833383,_100,5,>100
8843,timely,245,30043463,96.825872939,_100,6,>100
8844,resting,245,30043708,96.8266625397,_100,7,>100
8845,teaspoons,245,30043953,96.8274521404,_100,9,>100
8846,shoots,245,30044198,96.8282417411,_100,6,>100
8847,contestants,245,30044443,96.8290313417,_100,11,>100
8848,elect,245,30044688,96.8298209424,_100,5,>100
8849,pig,244,30044932,96.8306073202,_100,3,>100
8850,undisclosed,244,30045176,96.8313936981,_100,11,>100
8851,grip,244,30045420,96.8321800759,_100,4,>100
8852,twp,244,30045664,96.8329664537,_100,3,>100
8853,cinco,244,30045908,96.8337528315,_100,5,>100
8854,contamination,244,30046152,96.8345392093,_100,13,>100
8855,proudly,244,30046396,96.8353255872,_100,7,>100
8856,cloudy,244,30046640,96.836111965,_100,6,>100
8857,violates,244,30046884,96.8368983428,_100,8,>100
8858,tweets,244,30047128,96.8376847206,_100,6,>100
8859,mini,244,30047372,96.8384710985,_100,4,>100
8860,attributes,244,30047616,96.8392574763,_100,10,>100
8861,troopers,244,30047860,96.8400438541,_100,8,>100
8862,kendall,244,30048104,96.8408302319,_100,7,>100
8863,interrupted,244,30048348,96.8416166097,_100,11,>100
8864,surfing,244,30048592,96.8424029876,_100,7,>100
8865,tumor,244,30048836,96.8431893654,_100,5,>100
8866,ovation,244,30049080,96.8439757432,_100,7,>100
8867,pudding,244,30049324,96.844762121,_100,7,>100
8868,undergraduate,244,30049568,96.8455484989,_100,13,>100
8869,babeu,244,30049812,96.8463348767,_100,5,>100
8870,exchanged,244,30050056,96.8471212545,_100,9,>100
8871,cornell,244,30050300,96.8479076323,_100,7,>100
8872,kindle,244,30050544,96.8486940101,_100,6,>100
8873,shapes,244,30050788,96.849480388,_100,6,>100
8874,lows,243,30051031,96.8502635429,_100,4,>100
8875,attracts,243,30051274,96.8510466979,_100,8,>100
8876,collectively,243,30051517,96.8518298528,_100,12,>100
8877,accent,243,30051760,96.8526130078,_100,6,>100
8878,protects,243,30052003,96.8533961628,_100,8,>100
8879,mormon,243,30052246,96.8541793177,_100,6,>100
8880,mayweather,243,30052489,96.8549624727,_100,10,>100
8881,concludes,243,30052732,96.8557456277,_100,9,>100
8882,suspensions,243,30052975,96.8565287826,_100,11,>100
8883,sutton,243,30053218,96.8573119376,_100,6,>100
8884,observation,243,30053461,96.8580950925,_100,11,>100
8885,guillen,243,30053704,96.8588782475,_100,7,>100
8886,kean,243,30053947,96.8596614025,_100,4,>100
8887,rewarding,243,30054190,96.8604445574,_100,9,>100
8888,financed,243,30054433,96.8612277124,_100,8,>100
8889,halak,243,30054676,96.8620108674,_100,5,>100
8890,maurice,243,30054919,96.8627940223,_100,7,>100
8891,marking,243,30055162,96.8635771773,_100,7,>100
8892,putin,243,30055405,96.8643603322,_100,5,>100
8893,pioneers,243,30055648,96.8651434872,_100,8,>100
8894,arsenal,243,30055891,96.8659266422,_100,7,>100
8895,curator,242,30056133,96.8667065743,_100,7,>100
8896,imports,242,30056375,96.8674865064,_100,7,>100
8897,stafford,242,30056617,96.8682664385,_100,8,>100
8898,bosses,242,30056859,96.8690463706,_100,6,>100
8899,newsom,242,30057101,96.8698263027,_100,6,>100
8900,problematic,242,30057343,96.8706062348,_100,11,>100
8901,sympathy,242,30057585,96.8713861669,_100,8,>100
8902,diced,242,30057827,96.872166099,_100,5,>100
8903,guides,242,30058069,96.8729460311,_100,6,>100
8904,coupled,242,30058311,96.8737259632,_100,7,>100
8905,holmgren,242,30058553,96.8745058953,_100,8,>100
8906,dementia,242,30058795,96.8752858274,_100,8,>100
8907,arrange,242,30059037,96.8760657595,_100,7,>100
8908,congestion,242,30059279,96.8768456916,_100,10,>100
8909,combines,242,30059521,96.8776256237,_100,8,>100
8910,conversion,242,30059763,96.8784055558,_100,10,>100
8911,melvin,242,30060005,96.8791854879,_100,6,>100
8912,westfield,241,30060246,96.8799621971,_100,9,>100
8913,dire,241,30060487,96.8807389064,_100,4,>100
8914,severance,241,30060728,96.8815156156,_100,9,>100
8915,happiness,241,30060969,96.8822923249,_100,9,>100
8916,pnc,241,30061210,96.8830690341,_100,3,>100
8917,dillon,241,30061451,96.8838457434,_100,6,>100
8918,undermine,241,30061692,96.8846224526,_100,9,>100
8919,enlisted,241,30061933,96.8853991618,_100,8,>100
8920,admissions,241,30062174,96.8861758711,_100,10,>100
8921,breed,241,30062415,96.8869525803,_100,5,>100
8922,rider,241,30062656,96.8877292896,_100,5,>100
8923,hanna,241,30062897,96.8885059988,_100,5,>100
8924,blockbuster,241,30063138,96.889282708,_100,11,>100
8925,invented,241,30063379,96.8900594173,_100,8,>100
8926,plainfield,241,30063620,96.8908361265,_100,10,>100
8927,arlington,241,30063861,96.8916128358,_100,9,>100
8928,natalie,241,30064102,96.892389545,_100,7,>100
8929,concentrated,241,30064343,96.8931662543,_100,12,>100
8930,excuses,241,30064584,96.8939429635,_100,7,>100
8931,sectors,241,30064825,96.8947196727,_100,7,>100
8932,billboard,241,30065066,96.895496382,_100,9,>100
8933,appropriately,241,30065307,96.8962730912,_100,13,>100
8934,dipping,241,30065548,96.8970498005,_100,7,>100
8935,booths,240,30065788,96.8978232869,_100,6,>100
8936,villages,240,30066028,96.8985967732,_100,8,>100
8937,pam,240,30066268,96.8993702596,_100,3,>100
8938,unofficial,240,30066508,96.900143746,_100,10,>100
8939,cuomo,240,30066748,96.9009172324,_100,5,>100
8940,riot,240,30066988,96.9016907188,_100,4,>100
8941,carney,240,30067228,96.9024642051,_100,6,>100
8942,unsure,240,30067468,96.9032376915,_100,6,>100
8943,haley,240,30067708,96.9040111779,_100,5,>100
8944,exemptions,240,30067948,96.9047846643,_100,10,>100
8945,hints,240,30068188,96.9055581507,_100,5,>100
8946,preference,240,30068428,96.9063316371,_100,10,>100
8947,ousted,240,30068668,96.9071051234,_100,6,>100
8948,developmental,240,30068908,96.9078786098,_100,13,>100
8949,orientation,240,30069148,96.9086520962,_100,11,>100
8950,perks,240,30069388,96.9094255826,_100,5,>100
8951,poses,240,30069628,96.910199069,_100,5,>100
8952,planner,240,30069868,96.9109725553,_100,7,>100
8953,rapper,240,30070108,96.9117460417,_100,6,>100
8954,potent,240,30070348,96.9125195281,_100,6,>100
8955,240,240,30070588,96.9132930145,_100,3,>100
8956,mckenzie,240,30070828,96.9140665009,_100,8,>100
8957,cobb,240,30071068,96.9148399873,_100,4,>100
8958,shaken,240,30071308,96.9156134736,_100,6,>100
8959,lefty,240,30071548,96.91638696,_100,5,>100
8960,enemies,240,30071788,96.9171604464,_100,7,>100
8961,herald,240,30072028,96.9179339328,_100,6,>100
8962,rifle,240,30072268,96.9187074192,_100,5,>100
8963,evacuation,239,30072507,96.9194776827,_100,10,>100
8964,hostile,239,30072746,96.9202479462,_100,7,>100
8965,tenant,239,30072985,96.9210182097,_100,6,>100
8966,independents,239,30073224,96.9217884733,_100,12,>100
8967,saunders,239,30073463,96.9225587368,_100,8,>100
8968,dugout,239,30073702,96.9233290003,_100,6,>100
8969,martini,239,30073941,96.9240992638,_100,7,>100
8970,pleading,239,30074180,96.9248695274,_100,8,>100
8971,colo,239,30074419,96.9256397909,_100,4,>100
8972,patton,239,30074658,96.9264100544,_100,6,>100
8973,worrying,239,30074897,96.9271803179,_100,8,>100
8974,bites,239,30075136,96.9279505814,_100,5,>100
8975,riverside,239,30075375,96.928720845,_100,9,>100
8976,wreck,239,30075614,96.9294911085,_100,5,>100
8977,intoxicated,239,30075853,96.930261372,_100,11,>100
8978,cadillac,239,30076092,96.9310316355,_100,8,>100
8979,brakes,239,30076331,96.9318018991,_100,6,>100
8980,evacuated,239,30076570,96.9325721626,_100,9,>100
8981,designing,239,30076809,96.9333424261,_100,9,>100
8982,crashing,239,30077048,96.9341126896,_100,8,>100
8983,minorities,239,30077287,96.9348829531,_100,10,>100
8984,jeter,239,30077526,96.9356532167,_100,5,>100
8985,beatles,239,30077765,96.9364234802,_100,7,>100
8986,concealed,239,30078004,96.9371937437,_100,9,>100
8987,staring,239,30078243,96.9379640072,_100,7,>100
8988,ink,239,30078482,96.9387342708,_100,3,>100
8989,moratorium,239,30078721,96.9395045343,_100,10,>100
8990,quirky,239,30078960,96.9402747978,_100,6,>100
8991,pushes,239,30079199,96.9410450613,_100,6,>100
8992,punished,238,30079437,96.941812102,_100,8,>100
8993,lethal,238,30079675,96.9425791426,_100,6,>100
8994,maxwell,238,30079913,96.9433461833,_100,7,>100
8995,countered,238,30080151,96.944113224,_100,9,>100
8996,steer,238,30080389,96.9448802646,_100,5,>100
8997,tattoo,238,30080627,96.9456473053,_100,6,>100
8998,di,238,30080865,96.946414346,_100,2,>100
8999,float,238,30081103,96.9471813866,_100,5,>100
9000,slogan,238,30081341,96.9479484273,_100,6,>100
9001,advertised,238,30081579,96.9487154679,_100,10,>100
9002,brussels,238,30081817,96.9494825086,_100,8,>100
9003,loyola,238,30082055,96.9502495493,_100,6,>100
9004,happier,238,30082293,96.9510165899,_100,7,>100
9005,mock,238,30082531,96.9517836306,_100,4,>100
9006,reactions,238,30082769,96.9525506713,_100,9,>100
9007,cartoon,238,30083007,96.9533177119,_100,7,>100
9008,backward,238,30083245,96.9540847526,_100,8,>100
9009,theodore,238,30083483,96.9548517932,_100,8,>100
9010,crunchy,238,30083721,96.9556188339,_100,7,>100
9011,katrina,238,30083959,96.9563858746,_100,7,>100
9012,sleek,238,30084197,96.9571529152,_100,5,>100
9013,phillip,238,30084435,96.9579199559,_100,7,>100
9014,scenarios,238,30084673,96.9586869966,_100,9,>100
9015,dies,238,30084911,96.9594540372,_100,4,>100
9016,switching,238,30085149,96.9602210779,_100,9,>100
9017,presumably,238,30085387,96.9609881185,_100,10,>100
9018,tiffany,238,30085625,96.9617551592,_100,7,>100
9019,cafeteria,237,30085862,96.962518977,_100,9,>100
9020,obstacle,237,30086099,96.9632827948,_100,8,>100
9021,stanton,237,30086336,96.9640466126,_100,7,>100
9022,tile,237,30086573,96.9648104304,_100,4,>100
9023,waiter,237,30086810,96.9655742482,_100,6,>100
9024,nonprofits,237,30087047,96.966338066,_100,10,>100
9025,advise,237,30087284,96.9671018838,_100,6,>100
9026,processes,237,30087521,96.9678657016,_100,9,>100
9027,methodist,237,30087758,96.9686295194,_100,9,>100
9028,dot,237,30087995,96.9693933372,_100,3,>100
9029,respondents,237,30088232,96.970157155,_100,11,>100
9030,kicker,237,30088469,96.9709209728,_100,6,>100
9031,independently,237,30088706,96.9716847906,_100,13,>100
9032,expose,237,30088943,96.9724486084,_100,6,>100
9033,chester,237,30089180,96.9732124262,_100,7,>100
9034,warmer,237,30089417,96.973976244,_100,6,>100
9035,beneficial,237,30089654,96.9747400618,_100,10,>100
9036,meadows,237,30089891,96.9755038796,_100,7,>100
9037,outer,237,30090128,96.9762676974,_100,5,>100
9038,standardized,237,30090365,96.9770315153,_100,12,>100
9039,priests,237,30090602,96.9777953331,_100,7,>100
9040,salty,237,30090839,96.9785591509,_100,5,>100
9041,festivities,237,30091076,96.9793229687,_100,11,>100
9042,avocado,237,30091313,96.9800867865,_100,7,>100
9043,col,237,30091550,96.9808506043,_100,3,>100
9044,teamed,237,30091787,96.9816144221,_100,6,>100
9045,abruptly,237,30092024,96.9823782399,_100,8,>100
9046,ge,237,30092261,96.9831420577,_100,2,>100
9047,helicopters,237,30092498,96.9839058755,_100,11,>100
9048,vanecko,236,30092734,96.9846664704,_100,7,>100
9049,spun,236,30092970,96.9854270654,_100,4,>100
9050,shanghai,236,30093206,96.9861876603,_100,8,>100
9051,firearms,236,30093442,96.9869482552,_100,8,>100
9052,cleaner,236,30093678,96.9877088502,_100,7,>100
9053,commodity,236,30093914,96.9884694451,_100,9,>100
9054,hurry,236,30094150,96.9892300401,_100,5,>100
9055,productivity,236,30094386,96.989990635,_100,12,>100
9056,limbaugh,236,30094622,96.99075123,_100,8,>100
9057,comparing,236,30094858,96.9915118249,_100,9,>100
9058,shaky,236,30095094,96.9922724198,_100,5,>100
9059,mandates,236,30095330,96.9930330148,_100,8,>100
9060,franchises,236,30095566,96.9937936097,_100,10,>100
9061,discounted,236,30095802,96.9945542047,_100,10,>100
9062,verify,236,30096038,96.9953147996,_100,6,>100
9063,slowdown,236,30096274,96.9960753946,_100,8,>100
9064,trainers,236,30096510,96.9968359895,_100,8,>100
9065,awhile,236,30096746,96.9975965844,_100,6,>100
9066,jerseys,235,30096981,96.9983539565,_100,7,>100
9067,mandated,235,30097216,96.9991113286,_100,8,>100
9068,legislator,235,30097451,96.9998687007,_100,10,>100
9069,netherlands,235,30097686,97.0006260728,_100,11,>100
9070,floral,235,30097921,97.0013834449,_100,6,>100
9071,departed,235,30098156,97.0021408169,_100,8,>100
9072,depot,235,30098391,97.002898189,_100,5,>100
9073,achievements,235,30098626,97.0036555611,_100,12,>100
9074,symbolic,235,30098861,97.0044129332,_100,8,>100
9075,brokers,235,30099096,97.0051703053,_100,7,>100
9076,strawberries,235,30099331,97.0059276773,_100,12,>100
9077,minn,235,30099566,97.0066850494,_100,4,>100
9078,235,235,30099801,97.0074424215,_100,3,>100
9079,gresham,235,30100036,97.0081997936,_100,7,>100
9080,coaster,235,30100271,97.0089571657,_100,7,>100
9081,pads,235,30100506,97.0097145378,_100,4,>100
9082,roller,235,30100741,97.0104719098,_100,6,>100
9083,subsidy,235,30100976,97.0112292819,_100,7,>100
9084,slim,235,30101211,97.011986654,_100,4,>100
9085,cardiac,235,30101446,97.0127440261,_100,7,>100
9086,freely,235,30101681,97.0135013982,_100,6,>100
9087,denial,235,30101916,97.0142587703,_100,6,>100
9088,receptions,235,30102151,97.0150161423,_100,10,>100
9089,warmth,235,30102386,97.0157735144,_100,6,>100
9090,mega,234,30102620,97.0165276636,_100,4,>100
9091,confessed,234,30102854,97.0172818129,_100,9,>100
9092,junction,234,30103088,97.0180359621,_100,8,>100
9093,amendments,234,30103322,97.0187901113,_100,10,>100
9094,mashed,234,30103556,97.0195442605,_100,6,>100
9095,examining,234,30103790,97.0202984098,_100,9,>100
9096,spectators,234,30104024,97.021052559,_100,10,>100
9097,pulitzer,234,30104258,97.0218067082,_100,8,>100
9098,trace,234,30104492,97.0225608574,_100,5,>100
9099,owen,234,30104726,97.0233150066,_100,4,>100
9100,indoors,234,30104960,97.0240691559,_100,7,>100
9101,sw,234,30105194,97.0248233051,_100,2,>100
9102,niche,234,30105428,97.0255774543,_100,5,>100
9103,grabbing,234,30105662,97.0263316035,_100,8,>100
9104,realizing,234,30105896,97.0270857528,_100,9,>100
9105,bachmann,234,30106130,97.027839902,_100,8,>100
9106,presentations,234,30106364,97.0285940512,_100,13,>100
9107,debated,233,30106597,97.0293449776,_100,7,>100
9108,eastbound,233,30106830,97.0300959039,_100,9,>100
9109,palestinian,233,30107063,97.0308468303,_100,11,>100
9110,marina,233,30107296,97.0315977567,_100,6,>100
9111,nielsen,233,30107529,97.032348683,_100,7,>100
9112,relocated,233,30107762,97.0330996094,_100,9,>100
9113,interaction,233,30107995,97.0338505357,_100,11,>100
9114,leases,233,30108228,97.0346014621,_100,6,>100
9115,disc,233,30108461,97.0353523885,_100,4,>100
9116,improperly,233,30108694,97.0361033148,_100,10,>100
9117,merchants,233,30108927,97.0368542412,_100,9,>100
9118,grains,233,30109160,97.0376051676,_100,6,>100
9119,pen,233,30109393,97.0383560939,_100,3,>100
9120,disposal,233,30109626,97.0391070203,_100,8,>100
9121,smoothly,233,30109859,97.0398579466,_100,8,>100
9122,notify,233,30110092,97.040608873,_100,6,>100
9123,cynthia,233,30110325,97.0413597994,_100,7,>100
9124,altman,233,30110558,97.0421107257,_100,6,>100
9125,zest,233,30110791,97.0428616521,_100,4,>100
9126,poker,233,30111024,97.0436125785,_100,5,>100
9127,md,233,30111257,97.0443635048,_100,2,>100
9128,planners,233,30111490,97.0451144312,_100,8,>100
9129,tubes,232,30111722,97.0458621347,_100,5,>100
9130,junk,232,30111954,97.0466098382,_100,4,>100
9131,groceries,232,30112186,97.0473575417,_100,9,>100
9132,cutler,232,30112418,97.0481052452,_100,6,>100
9133,dewine,232,30112650,97.0488529487,_100,6,>100
9134,nightclub,232,30112882,97.0496006522,_100,9,>100
9135,wis,232,30113114,97.0503483557,_100,3,>100
9136,cows,232,30113346,97.0510960592,_100,4,>100
9137,patent,232,30113578,97.0518437627,_100,6,>100
9138,invasive,232,30113810,97.0525914662,_100,8,>100
9139,refunds,232,30114042,97.0533391697,_100,7,>100
9140,weekdays,232,30114274,97.0540868732,_100,8,>100
9141,yielded,232,30114506,97.0548345767,_100,7,>100
9142,grasp,232,30114738,97.0555822802,_100,5,>100
9143,fremont,232,30114970,97.0563299837,_100,7,>100
9144,suspend,232,30115202,97.0570776872,_100,7,>100
9145,evaluated,232,30115434,97.0578253907,_100,9,>100
9146,promptly,232,30115666,97.0585730942,_100,8,>100
9147,spurred,232,30115898,97.0593207977,_100,7,>100
9148,canvas,232,30116130,97.0600685012,_100,6,>100
9149,clutch,232,30116362,97.0608162047,_100,6,>100
9150,packing,232,30116594,97.0615639082,_100,7,>100
9151,mullen,232,30116826,97.0623116118,_100,6,>100
9152,gravy,232,30117058,97.0630593153,_100,5,>100
9153,walters,232,30117290,97.0638070188,_100,7,>100
9154,fortunes,231,30117521,97.0645514994,_100,8,>100
9155,albany,231,30117752,97.06529598,_100,6,>100
9156,macy,231,30117983,97.0660404607,_100,4,>100
9157,pavement,231,30118214,97.0667849413,_100,8,>100
9158,banning,231,30118445,97.067529422,_100,7,>100
9159,ligament,231,30118676,97.0682739026,_100,8,>100
9160,pitt,231,30118907,97.0690183833,_100,4,>100
9161,surged,231,30119138,97.0697628639,_100,6,>100
9162,judged,231,30119369,97.0705073445,_100,6,>100
9163,fleeing,231,30119600,97.0712518252,_100,7,>100
9164,unsuccessfully,231,30119831,97.0719963058,_100,14,>100
9165,briefing,231,30120062,97.0727407865,_100,8,>100
9166,egyptian,231,30120293,97.0734852671,_100,8,>100
9167,preheat,231,30120524,97.0742297478,_100,7,>100
9168,banana,231,30120755,97.0749742284,_100,6,>100
9169,manufactured,231,30120986,97.075718709,_100,12,>100
9170,weights,231,30121217,97.0764631897,_100,7,>100
9171,tattoos,231,30121448,97.0772076703,_100,7,>100
9172,meltdown,231,30121679,97.077952151,_100,8,>100
9173,emphasize,231,30121910,97.0786966316,_100,9,>100
9174,corrupt,231,30122141,97.0794411123,_100,7,>100
9175,hospitality,231,30122372,97.0801855929,_100,11,>100
9176,flavored,231,30122603,97.0809300735,_100,8,>100
9177,kimberly,231,30122834,97.0816745542,_100,8,>100
9178,swung,231,30123065,97.0824190348,_100,5,>100
9179,whale,231,30123296,97.0831635155,_100,5,>100
9180,sandoval,231,30123527,97.0839079961,_100,8,>100
9181,appropriations,231,30123758,97.0846524768,_100,14,>100
9182,sanctuary,230,30123988,97.0853937345,_100,9,>100
9183,grim,230,30124218,97.0861349923,_100,4,>100
9184,governance,230,30124448,97.0868762501,_100,10,>100
9185,males,230,30124678,97.0876175079,_100,5,>100
9186,frontier,230,30124908,97.0883587657,_100,8,>100
9187,backes,230,30125138,97.0891000235,_100,6,>100
9188,inquiries,230,30125368,97.0898412812,_100,9,>100
9189,albeit,230,30125598,97.090582539,_100,6,>100
9190,campaigned,230,30125828,97.0913237968,_100,10,>100
9191,baron,230,30126058,97.0920650546,_100,5,>100
9192,230,230,30126288,97.0928063124,_100,3,>100
9193,expansive,230,30126518,97.0935475702,_100,9,>100
9194,startups,230,30126748,97.0942888279,_100,8,>100
9195,stranded,230,30126978,97.0950300857,_100,8,>100
9196,cycling,230,30127208,97.0957713435,_100,7,>100
9197,bankrupt,230,30127438,97.0965126013,_100,8,>100
9198,listeners,230,30127668,97.0972538591,_100,9,>100
9199,scotland,230,30127898,97.0979951169,_100,8,>100
9200,doubling,230,30128128,97.0987363746,_100,8,>100
9201,stuffing,230,30128358,97.0994776324,_100,8,>100
9202,jurisdiction,229,30128587,97.1002156673,_100,12,>100
9203,allegation,229,30128816,97.1009537023,_100,10,>100
9204,rhode,229,30129045,97.1016917372,_100,5,>100
9205,reasonably,229,30129274,97.1024297721,_100,10,>100
9206,timetable,229,30129503,97.103167807,_100,9,>100
9207,volt,229,30129732,97.103905842,_100,4,>100
9208,balances,229,30129961,97.1046438769,_100,8,>100
9209,racketeering,229,30130190,97.1053819118,_100,12,>100
9210,revelations,229,30130419,97.1061199467,_100,11,>100
9211,pineapple,229,30130648,97.1068579816,_100,9,>100
9212,cactus,229,30130877,97.1075960166,_100,6,>100
9213,fouls,229,30131106,97.1083340515,_100,5,>100
9214,wednesdays,229,30131335,97.1090720864,_100,10,>100
9215,superintendents,229,30131564,97.1098101213,_100,15,>100
9216,spokesperson,229,30131793,97.1105481563,_100,12,>100
9217,fallout,229,30132022,97.1112861912,_100,7,>100
9218,populated,229,30132251,97.1120242261,_100,9,>100
9219,detect,229,30132480,97.112762261,_100,6,>100
9220,ala,229,30132709,97.113500296,_100,3,>100
9221,daly,229,30132938,97.1142383309,_100,4,>100
9222,levin,229,30133167,97.1149763658,_100,5,>100
9223,indycar,229,30133396,97.1157144007,_100,7,>100
9224,mirrors,229,30133625,97.1164524356,_100,7,>100
9225,shootout,229,30133854,97.1171904706,_100,8,>100
9226,pasadena,228,30134082,97.1179252826,_100,8,>100
9227,environmentalists,228,30134310,97.1186600947,_100,17,>100
9228,ppg,228,30134538,97.1193949068,_100,3,>100
9229,clemente,228,30134766,97.1201297188,_100,8,>100
9230,gore,228,30134994,97.1208645309,_100,4,>100
9231,foam,228,30135222,97.1215993429,_100,4,>100
9232,fellowship,228,30135450,97.122334155,_100,10,>100
9233,extract,228,30135678,97.1230689671,_100,7,>100
9234,resisting,228,30135906,97.1238037791,_100,9,>100
9235,maggie,228,30136134,97.1245385912,_100,6,>100
9236,endure,228,30136362,97.1252734033,_100,6,>100
9237,distracted,228,30136590,97.1260082153,_100,10,>100
9238,mae,228,30136818,97.1267430274,_100,3,>100
9239,mourdock,228,30137046,97.1274778395,_100,8,>100
9240,drums,227,30137273,97.1282094287,_100,5,>100
9241,efficiently,227,30137500,97.1289410179,_100,11,>100
9242,holocaust,227,30137727,97.1296726071,_100,9,>100
9243,chairwoman,227,30137954,97.1304041963,_100,10,>100
9244,luncheon,227,30138181,97.1311357855,_100,8,>100
9245,uphill,227,30138408,97.1318673747,_100,6,>100
9246,requesting,227,30138635,97.1325989639,_100,10,>100
9247,inge,227,30138862,97.1333305531,_100,4,>100
9248,chill,227,30139089,97.1340621423,_100,5,>100
9249,enjoyable,227,30139316,97.1347937315,_100,9,>100
9250,paved,227,30139543,97.1355253207,_100,5,>100
9251,hillside,227,30139770,97.1362569099,_100,8,>100
9252,shells,227,30139997,97.1369884991,_100,6,>100
9253,squeezed,227,30140224,97.1377200883,_100,8,>100
9254,packs,227,30140451,97.1384516775,_100,5,>100
9255,pivotal,227,30140678,97.1391832667,_100,7,>100
9256,frazier,227,30140905,97.1399148559,_100,7,>100
9257,lehman,227,30141132,97.1406464451,_100,6,>100
9258,bloomfield,227,30141359,97.1413780343,_100,10,>100
9259,insider,227,30141586,97.1421096235,_100,7,>100
9260,tanning,227,30141813,97.1428412127,_100,7,>100
9261,evaluating,227,30142040,97.1435728019,_100,10,>100
9262,oregonians,226,30142266,97.1443011683,_100,10,>100
9263,rope,226,30142492,97.1450295346,_100,4,>100
9264,sauces,226,30142718,97.145757901,_100,6,>100
9265,weighs,226,30142944,97.1464862673,_100,6,>100
9266,tee,226,30143170,97.1472146336,_100,3,>100
9267,detected,226,30143396,97.147943,_100,8,>100
9268,framework,226,30143622,97.1486713663,_100,9,>100
9269,dominican,226,30143848,97.1493997327,_100,9,>100
9270,switzerland,226,30144074,97.150128099,_100,11,>100
9271,preparations,226,30144300,97.1508564654,_100,12,>100
9272,handy,226,30144526,97.1515848317,_100,5,>100
9273,precedent,226,30144752,97.152313198,_100,9,>100
9274,tuned,226,30144978,97.1530415644,_100,5,>100
9275,ceilings,226,30145204,97.1537699307,_100,8,>100
9276,coroner,226,30145430,97.1544982971,_100,7,>100
9277,suppose,226,30145656,97.1552266634,_100,7,>100
9278,dragon,226,30145882,97.1559550298,_100,6,>100
9279,fracking,226,30146108,97.1566833961,_100,8,>100
9280,rugged,226,30146334,97.1574117624,_100,6,>100
9281,cites,226,30146560,97.1581401288,_100,5,>100
9282,miserable,226,30146786,97.1588684951,_100,9,>100
9283,edgar,226,30147012,97.1595968615,_100,5,>100
9284,shades,226,30147238,97.1603252278,_100,6,>100
9285,concepts,226,30147464,97.1610535942,_100,8,>100
9286,bubbles,226,30147690,97.1617819605,_100,7,>100
9287,nova,226,30147916,97.1625103268,_100,4,>100
9288,disasters,226,30148142,97.1632386932,_100,9,>100
9289,observe,226,30148368,97.1639670595,_100,7,>100
9290,lang,226,30148594,97.1646954259,_100,4,>100
9291,initiated,226,30148820,97.1654237922,_100,9,>100
9292,blended,226,30149046,97.1661521586,_100,7,>100
9293,infamous,226,30149272,97.1668805249,_100,8,>100
9294,criticizing,226,30149498,97.1676088913,_100,11,>100
9295,defining,226,30149724,97.1683372576,_100,8,>100
9296,trinity,226,30149950,97.1690656239,_100,7,>100
9297,broccoli,226,30150176,97.1697939903,_100,8,>100
9298,predicts,226,30150402,97.1705223566,_100,8,>100
9299,popcorn,226,30150628,97.171250723,_100,7,>100
9300,aa,226,30150854,97.1719790893,_100,2,>100
9301,redshirt,226,30151080,97.1727074557,_100,8,>100
9302,fictional,225,30151305,97.1734325991,_100,9,>100
9303,informal,225,30151530,97.1741577426,_100,8,>100
9304,instructed,225,30151755,97.1748828861,_100,10,>100
9305,advises,225,30151980,97.1756080296,_100,7,>100
9306,hailed,225,30152205,97.1763331731,_100,6,>100
9307,watering,225,30152430,97.1770583166,_100,8,>100
9308,verge,225,30152655,97.17778346,_100,5,>100
9309,rhodes,225,30152880,97.1785086035,_100,6,>100
9310,vitamin,225,30153105,97.179233747,_100,7,>100
9311,pornography,225,30153330,97.1799588905,_100,11,>100
9312,earns,225,30153555,97.180684034,_100,5,>100
9313,swap,225,30153780,97.1814091775,_100,4,>100
9314,rebates,225,30154005,97.1821343209,_100,7,>100
9315,fog,225,30154230,97.1828594644,_100,3,>100
9316,toughness,225,30154455,97.1835846079,_100,9,>100
9317,mouse,225,30154680,97.1843097514,_100,5,>100
9318,225,225,30154905,97.1850348949,_100,3,>100
9319,intimidation,225,30155130,97.1857600384,_100,12,>100
9320,yen,225,30155355,97.1864851818,_100,3,>100
9321,placement,225,30155580,97.1872103253,_100,9,>100
9322,anita,225,30155805,97.1879354688,_100,5,>100
9323,councilwoman,225,30156030,97.1886606123,_100,12,>100
9324,impacted,225,30156255,97.1893857558,_100,8,>100
9325,promotions,225,30156480,97.1901108993,_100,10,>100
9326,capabilities,225,30156705,97.1908360427,_100,12,>100
9327,founders,225,30156930,97.1915611862,_100,8,>100
9328,juices,225,30157155,97.1922863297,_100,6,>100
9329,rains,225,30157380,97.1930114732,_100,5,>100
9330,discretion,225,30157605,97.1937366167,_100,10,>100
9331,downey,225,30157830,97.1944617602,_100,6,>100
9332,shutting,224,30158054,97.1951836808,_100,8,>100
9333,subsidized,224,30158278,97.1959056014,_100,10,>100
9334,grande,224,30158502,97.196627522,_100,6,>100
