,word,count,cum_freq,cum_perc,percentile,length,volume
1495,forced,2360,28753705,82.8411068854,90,6,>1K
1496,sales,2358,28756063,82.8479004214,90,5,>1K
1497,laugh,2357,28758420,82.8546910763,90,5,>1K
1498,address,2357,28760777,82.8614817313,90,7,>1K
1499,closer,2355,28763132,82.8682666241,90,6,>1K
1500,planned,2355,28765487,82.8750515169,90,7,>1K
1501,magazine,2354,28767841,82.8818335287,90,8,>1K
1502,taught,2353,28770194,82.8886126594,90,6,>1K
1503,weird,2352,28772546,82.895388909,90,5,>1K
1504,bunch,2351,28774897,82.9021622776,90,5,>1K
1505,egg,2348,28777245,82.9089270031,90,3,>1K
1506,adding,2348,28779593,82.9156917285,90,6,>1K
1507,female,2345,28781938,82.9224478107,90,6,>1K
1508,golden,2344,28784282,82.9292010119,90,6,>1K
1509,rule,2344,28786626,82.9359542131,90,4,>1K
1510,central,2340,28788966,82.94269589,90,7,>1K
1511,bigger,2340,28791306,82.949437567,90,6,>1K
1512,flour,2340,28793646,82.9561792439,90,5,>1K
1513,hearing,2339,28795985,82.9629180398,90,7,>1K
1514,authors,2338,28798323,82.9696539546,90,7,>1K
1515,medical,2335,28800658,82.9763812263,90,7,>1K
1516,experiences,2334,28802992,82.9831056169,90,11,>1K
1517,china,2332,28805324,82.9898242453,90,5,>1K
1518,cat,2332,28807656,82.9965428738,90,3,>1K
1519,jack,2329,28809985,83.0032528591,90,4,>1K
1520,award,2327,28812312,83.0099570823,90,5,>1K
1521,neither,2327,28814639,83.0166613055,90,7,>1K
1522,digital,2318,28816957,83.0233395992,90,7,>1K
1523,helping,2318,28819275,83.0300178928,90,7,>1K
1524,leading,2313,28821588,83.0366817812,90,7,>1K
1525,peter,2312,28823900,83.0433427885,90,5,>1K
1526,conference,2311,28826211,83.0500009147,90,10,>1K
1527,worst,2309,28828520,83.0566532789,90,5,>1K
1528,average,2301,28830821,83.0632825945,90,7,>1K
1529,credit,2300,28833121,83.0699090291,90,6,>1K
1530,increase,2299,28835420,83.0765325827,90,8,>1K
1531,stood,2297,28837717,83.0831503741,90,5,>1K
1532,flower,2293,28840010,83.0897566413,90,6,>1K
1533,screen,2292,28842302,83.0963600274,90,6,>1K
1534,promise,2292,28844594,83.1029634136,90,7,>1K
1535,fairly,2288,28846882,83.1095552755,90,6,>1K
1536,tears,2288,28849170,83.1161471374,90,5,>1K
1537,statement,2288,28851458,83.1227389993,90,9,>1K
1538,religious,2287,28853745,83.1293279801,90,9,>1K
1539,changing,2286,28856031,83.1359140799,90,8,>1K
1540,speed,2283,28858314,83.1424915365,90,5,>1K
1541,grand,2282,28860596,83.1490661121,90,5,>1K
1542,percent,2282,28862878,83.1556406876,90,7,>1K
1543,hop,2278,28865156,83.162203739,90,3,>1K
1544,episode,2276,28867432,83.1687610282,90,7,>1K
1545,placed,2276,28869708,83.1753183174,90,6,>1K
1546,december,2276,28871984,83.1818756066,90,8,>1K
1547,raised,2271,28874255,83.1884184905,90,6,>1K
1548,remain,2270,28876525,83.1949584933,90,6,>1K
1549,activities,2268,28878793,83.201492734,90,10,>1K
1550,tax,2267,28881060,83.2080240937,90,3,>1K
1551,sides,2263,28883323,83.2145439292,90,5,>1K
1552,moon,2263,28885586,83.2210637646,90,4,>1K
1553,interview,2260,28887846,83.2275749569,90,9,>1K
1554,print,2260,28890106,83.2340861491,90,5,>1K
1555,workers,2260,28892366,83.2405973414,90,7,>1K
1556,bus,2258,28894624,83.2471027715,90,3,>1K
1557,cast,2258,28896882,83.2536082017,90,4,>1K
1558,adult,2256,28899138,83.2601078697,90,5,>1K
1559,stock,2256,28901394,83.2666075377,90,5,>1K
1560,fellow,2254,28903648,83.2731014437,90,6,>1K
1561,chicago,2253,28905901,83.2795924685,90,7,>1K
1562,entirely,2252,28908153,83.2860806123,90,8,>1K
1563,california,2252,28910405,83.2925687561,90,10,>1K
1564,gorgeous,2250,28912655,83.2990511378,90,8,>1K
1565,apple,2244,28914899,83.3055162331,90,5,>1K
1566,fabulous,2242,28917141,83.3119755663,90,8,>1K
1567,orange,2241,28919382,83.3184320185,90,6,>1K
1568,honestly,2240,28921622,83.3248855896,90,8,>1K
1569,foot,2239,28923861,83.3313362796,90,4,>1K
1570,israel,2238,28926099,83.3377840886,90,6,>1K
1571,count,2235,28928334,83.3442232544,90,5,>1K
1572,judge,2232,28930566,83.350653777,90,5,>1K
1573,greater,2232,28932798,83.3570842996,90,7,>1K
1574,stamps,2231,28935029,83.3635119412,90,6,>1K
1575,push,2230,28937259,83.3699367017,90,4,>1K
1576,growth,2225,28939484,83.3763470569,90,6,>1K
1577,square,2224,28941708,83.3827545311,90,6,>1K
1578,production,2219,28943927,83.3891475999,90,10,>1K
1579,larger,2217,28946144,83.3955349067,90,6,>1K
1580,painting,2213,28948357,83.4019106892,90,8,>1K
1581,comfortable,2213,28950570,83.4082864717,90,11,>1K
1582,february,2212,28952782,83.4146593732,90,8,>1K
1583,familiar,2211,28954993,83.4210293936,90,8,>1K
1584,twitter,2210,28957203,83.4273965329,90,7,>1K
1585,foreign,2204,28959407,83.4337463859,90,7,>1K
1586,television,2203,28961610,83.4400933578,90,10,>1K
1587,bear,2199,28963809,83.4464288055,90,4,>1K
1588,purchase,2198,28966007,83.4527613722,90,8,>1K
1589,rice,2198,28968205,83.4590939388,90,4,>1K
1590,includes,2197,28970402,83.4654236244,90,8,>1K
1591,festival,2197,28972599,83.4717533099,90,8,>1K
1592,global,2196,28974795,83.4780801145,90,6,>1K
1593,environment,2196,28976991,83.484406919,90,11,>1K
1594,europe,2195,28979186,83.4907308424,90,6,>1K
1595,r,2194,28981380,83.4970518848,90,1,>1K
1596,challenges,2194,28983574,83.5033729272,90,10,>1K
1597,chinese,2191,28985765,83.5096853265,90,7,>1K
1598,related,2188,28987953,83.5159890825,90,7,>1K
1599,balance,2188,28990141,83.5222928386,90,7,>1K
1600,standard,2186,28992327,83.5285908325,90,8,>1K
1601,bake,2183,28994510,83.5348801833,90,4,>1K
1602,steps,2182,28996692,83.541166653,90,5,>1K
1603,george,2180,28998872,83.5474473605,90,6,>1K
1604,luck,2178,29001050,83.553722306,90,4,>1K
1605,stupid,2177,29003227,83.5599943704,90,6,>1K
1606,pressure,2176,29005403,83.5662635538,90,8,>1K
1607,july,2173,29007576,83.5725240939,90,4,>1K
1608,leaders,2167,29009743,83.5787673478,90,7,>1K
1609,prayer,2165,29011908,83.5850048395,90,6,>1K
1610,grew,2165,29014073,83.5912423312,90,4,>1K
1611,appreciate,2163,29016236,83.5974740607,90,10,>1K
1612,impact,2160,29018396,83.6036971472,90,6,>1K
1613,features,2157,29020553,83.6099115904,90,8,>1K
1614,ink,2156,29022709,83.6161231526,90,3,>1K
1615,legs,2155,29024864,83.6223318337,90,4,>1K
1616,significant,2152,29027016,83.6285318716,90,11,>1K
1617,pack,2151,29029167,83.6347290285,90,4,>1K
1618,leader,2151,29031318,83.6409261854,90,6,>1K
1619,basis,2149,29033467,83.6471175802,90,5,>1K
1620,somewhat,2148,29035615,83.6533060939,90,8,>1K
1621,pepper,2148,29037763,83.6594946076,90,6,>1K
1622,fighting,2143,29039906,83.665668716,90,8,>1K
1623,progress,2142,29042048,83.6718399434,90,8,>1K
1624,till,2141,29044189,83.6780082897,90,4,>1K
1625,cancer,2139,29046328,83.6841708739,90,6,>1K
1626,concept,2139,29048467,83.690333458,90,7,>1K
1627,hearts,2137,29050604,83.6964902801,90,6,>1K
1628,dough,2136,29052740,83.7026442211,90,5,>1K
1629,actions,2134,29054874,83.7087924,90,7,>1K
1630,stars,2133,29057007,83.7149376978,90,5,>1K
1631,returned,2132,29059139,83.7210801146,90,8,>1K
1632,recommend,2128,29061267,83.7272110071,90,9,>1K
1633,failed,2127,29063394,83.7333390186,90,6,>1K
1634,twice,2126,29065520,83.739464149,90,5,>1K
1635,everyday,2123,29067643,83.7455806363,90,8,>1K
1636,november,2122,29069765,83.7516942425,90,8,>1K
1637,council,2122,29071887,83.7578078487,90,7,>1K
1638,wanting,2119,29074006,83.7639128117,90,7,>1K
1639,levels,2118,29076124,83.7700148936,90,6,>1K
1640,tough,2117,29078241,83.7761140945,90,5,>1K
1641,reached,2117,29080358,83.7822132954,90,7,>1K
1642,everywhere,2112,29082470,83.788298091,90,10,>1K
1643,rose,2111,29084581,83.7943800056,90,4,>1K
1644,personally,2110,29086691,83.8004590391,90,10,>1K
1645,chosen,2109,29088800,83.8065351915,90,6,>1K
1646,october,2106,29090906,83.8126027007,90,7,>1K
1647,keeps,2105,29093011,83.8186673289,90,5,>1K
1648,budget,2103,29095114,83.824726195,90,6,>1K
1649,presence,2103,29097217,83.8307850611,90,8,>1K
1650,plastic,2103,29099320,83.8368439272,90,7,>1K
1651,choices,2102,29101422,83.8428999122,90,7,>1K
1652,player,2099,29103521,83.848947254,90,6,>1K
1653,option,2099,29105620,83.8549945959,90,6,>1K
1654,hall,2098,29107718,83.8610390566,90,4,>1K
1655,teachers,2096,29109814,83.8670777553,90,8,>1K
1656,thinks,2096,29111910,83.873116454,90,6,>1K
1657,closed,2096,29114006,83.8791551526,90,6,>1K
1658,smaller,2090,29116096,83.885176565,90,7,>1K
1659,offers,2089,29118185,83.8911950962,90,6,>1K
1660,treat,2089,29120274,83.8972136275,90,5,>1K
1661,begins,2089,29122363,83.9032321587,90,6,>1K
1662,recipes,2089,29124452,83.90925069,90,7,>1K
1663,england,2087,29126539,83.9152634591,90,7,>1K
1664,k,2087,29128626,83.9212762283,90,1,>1K
1665,concerned,2086,29130712,83.9272861163,90,9,>1K
1666,g,2086,29132798,83.9332960044,90,1,>1K
1667,hill,2085,29134883,83.9393030114,90,4,>1K
1668,official,2085,29136968,83.9453100185,90,8,>1K
1669,web,2083,29139051,83.9513112634,90,3,>1K
1670,easter,2083,29141134,83.9573125083,90,6,>1K
1671,feature,2082,29143216,83.9633108721,90,7,>1K
1672,stone,2081,29145297,83.9693063549,90,5,>1K
1673,uses,2081,29147378,83.9753018377,90,4,>1K
1674,lay,2078,29149456,83.9812886773,90,3,>1K
1675,runs,2078,29151534,83.9872755169,90,4,>1K
1676,emotional,2077,29153611,83.9932594755,90,9,>1K
1677,seat,2071,29155682,83.9992261477,90,4,>1K
1678,chapter,2069,29157751,84.0051870578,90,7,>1K
1679,wood,2069,29159820,84.0111479679,90,4,>1K
1680,shown,2068,29161888,84.0171059969,90,5,>1K
1681,alive,2065,29163953,84.0230553827,90,5,>1K
1682,economy,2064,29166017,84.0290018875,90,7,>1K
1683,hang,2062,29168079,84.0349426302,90,4,>1K
1684,rise,2062,29170141,84.0408833729,90,4,>1K
1685,majority,2058,29172199,84.0468125913,90,8,>1K
1686,hasn,2056,29174255,84.0527360476,90,4,>1K
1687,chair,2054,29176309,84.0586537419,90,5,>1K
1688,thousands,2049,29178358,84.0645570308,90,9,>1K
1689,grown,2048,29180406,84.0704574386,90,5,>1K
1690,master,2046,29182452,84.0763520844,90,6,>1K
1691,marketing,2046,29184498,84.0822467301,90,9,>1K
1692,produce,2046,29186544,84.0881413758,90,7,>1K
1693,seconds,2042,29188586,84.0940244974,90,7,>1K
1694,western,2042,29190628,84.0999076189,90,7,>1K
1695,posting,2039,29192667,84.1057820972,90,7,>1K
1696,india,2038,29194705,84.1116536945,90,5,>1K
1697,activity,2038,29196743,84.1175252917,90,8,>1K
1698,sets,2037,29198780,84.1233940079,90,4,>1K
1699,artists,2035,29200815,84.129256962,90,7,>1K
1700,fingers,2034,29202849,84.1351170351,90,7,>1K
1701,enjoying,2034,29204883,84.1409771081,90,8,>1K
1702,greatest,2032,29206915,84.146831419,90,8,>1K
1703,remains,2031,29208946,84.1526828489,90,7,>1K
1704,caused,2031,29210977,84.1585342788,90,6,>1K
1705,goals,2030,29213007,84.1643828276,90,5,>1K
1706,degree,2022,29215029,84.1702083279,90,6,>1K
1707,wondering,2021,29217050,84.1760309472,90,9,>1K
1708,impossible,2020,29219070,84.1818506854,90,10,>1K
1709,ale,2020,29221090,84.1876704236,90,3,>1K
1710,male,2019,29223109,84.1934872808,90,4,>1K
1711,stir,2015,29225124,84.1992926137,90,4,>1K
1712,2014,2014,29227138,84.2050950656,90,4,>1K
1713,resources,2013,29229151,84.2108946364,90,9,>1K
1714,2013,2013,29231164,84.2166942072,90,4,>1K
1715,2012,2012,29233176,84.2224908969,90,4,>1K
1716,2011,2011,29235187,84.2282847056,90,4,>1K
1717,2010,2010,29237197,84.2340756333,90,4,>1K
1718,2009,2009,29239206,84.2398636798,90,4,>1K
1719,2008,2008,29241214,84.2456488454,90,4,>1K
1720,2007,2007,29243221,84.2514311298,90,4,>1K
1721,2006,2006,29245227,84.2572105332,90,4,>1K
1722,2005,2005,29247232,84.2629870555,90,4,>1K
1723,2004,2004,29249236,84.2687606968,90,4,>1K
1724,2003,2003,29251239,84.2745314571,90,4,>1K
1725,2002,2002,29253241,84.2802993362,90,4,>1K
1726,hanging,2002,29255243,84.2860672154,90,7,>1K
1727,celebrate,2002,29257245,84.2918350945,90,9,>1K
1728,population,2002,29259247,84.2976029737,90,10,>1K
1729,finds,2002,29261249,84.3033708529,90,5,>1K
1730,animal,2001,29263250,84.309135851,90,6,>1K
1731,2001,2001,29265251,84.3149008491,90,4,>1K
1732,2000,2000,29267251,84.3206629661,90,4,>1K
1733,1999,1999,29269250,84.3264222021,90,4,>1K
1734,smell,1998,29271248,84.3321785571,90,5,>1K
1735,1998,1998,29273246,84.337934912,90,4,>1K
1736,guide,1997,29275243,84.3436883859,90,5,>1K
1737,1997,1997,29277240,84.3494418597,90,4,>1K
1738,1996,1996,29279236,84.3551924525,90,4,>1K
1739,crowd,1995,29281231,84.3609401643,90,5,>1K
1740,empty,1995,29283226,84.3666878761,90,5,>1K
1741,1995,1995,29285221,84.3724355878,90,4,>1K
1742,1994,1994,29287215,84.3781804185,90,4,>1K
1743,farm,1994,29289209,84.3839252492,90,4,>1K
1744,americans,1994,29291203,84.3896700799,90,9,>1K
1745,constantly,1993,29293196,84.3954120295,90,10,>1K
1746,1993,1993,29295189,84.4011539792,90,4,>1K
1747,1992,1992,29297181,84.4068930478,90,4,>1K
1748,prize,1991,29299172,84.4126292353,90,5,>1K
1749,1991,1991,29301163,84.4183654228,90,4,>1K
1750,1990,1990,29303153,84.4240987293,90,4,>1K
1751,1990s,1990,29305143,84.4298320357,90,5,>1K
1752,1989,1989,29307132,84.4355624611,90,4,>1K
1753,violence,1988,29309120,84.4412900055,90,8,>1K
1754,1988,1988,29311108,84.4470175498,90,4,>1K
1755,parties,1988,29313096,84.4527450942,90,7,>1K
1756,breath,1988,29315084,84.4584726385,90,6,>1K
1757,1987,1987,29317071,84.4641973018,90,4,>1K
1758,powder,1986,29319057,84.469919084,90,6,>1K
1759,1986,1986,29321043,84.4756408663,90,4,>1K
1760,1985,1985,29323028,84.4813597674,90,4,>1K
1761,protect,1985,29325013,84.4870786686,90,7,>1K
1762,pot,1985,29326998,84.4927975698,90,3,>1K
1763,1984,1984,29328982,84.4985135899,90,4,>1K
1764,anywhere,1984,29330966,84.50422961,90,8,>1K
1765,1983,1983,29332949,84.509942749,90,4,>1K
1766,vote,1982,29334931,84.515653007,90,4,>1K
1767,considering,1982,29336913,84.521363265,90,11,>1K
1768,1982,1982,29338895,84.527073523,90,4,>1K
1769,1981,1981,29340876,84.5327809,90,4,>1K
1770,1980s,1980,29342856,84.5384853958,90,5,>1K
1771,1980,1980,29344836,84.5441898917,90,4,>1K
1772,1979,1979,29346815,84.5498915065,90,4,>1K
1773,eight,1979,29348794,84.5555931214,90,5,>1K
1774,september,1979,29350773,84.5612947362,90,9,>1K
1775,1978,1978,29352751,84.5669934699,90,4,>1K
1776,1977,1977,29354728,84.5726893226,90,4,>1K
1777,1976,1976,29356704,84.5783822943,90,4,>1K
1778,1975,1975,29358679,84.5840723849,90,4,>1K
1779,1974,1974,29360653,84.5897595944,90,4,>1K
1780,google,1974,29362627,84.5954468039,90,6,>1K
1781,publishing,1973,29364600,84.6011311324,90,10,>1K
1782,1973,1973,29366573,84.6068154609,90,4,>1K
1783,direct,1973,29368546,84.6124997893,90,6,>1K
1784,texas,1972,29370518,84.6181812367,90,5,>1K
1785,1972,1972,29372490,84.6238626841,90,4,>1K
1786,update,1972,29374462,84.6295441316,90,6,>1K
1787,1971,1971,29376433,84.6352226979,90,4,>1K
1788,1970s,1970,29378403,84.6408983832,90,5,>1K
1789,1970,1970,29380373,84.6465740685,90,4,>1K
1790,1969,1969,29382342,84.6522468727,90,4,>1K
1791,1968,1968,29384310,84.6579167959,90,4,>1K
1792,army,1967,29386277,84.663583838,90,4,>1K
1793,1967,1967,29388244,84.6692508801,90,4,>1K
1794,1966,1966,29390210,84.6749150412,90,4,>1K
1795,1965,1965,29392175,84.6805763212,90,4,>1K
1796,discussion,1964,29394139,84.6862347201,90,10,>1K
1797,1964,1964,29396103,84.6918931191,90,4,>1K
1798,1963,1963,29398066,84.6975486369,90,4,>1K
1799,1962,1962,29400028,84.7032012738,90,4,>1K
1800,1961,1961,29401989,84.7088510295,90,4,>1K
1801,universe,1961,29403950,84.7145007853,90,8,>1K
1802,mental,1961,29405911,84.7201505411,90,6,>1K
1803,1960,1960,29407871,84.7257974158,90,4,>1K
1804,1960s,1960,29409831,84.7314442905,90,5,>1K
1805,1959,1959,29411790,84.7370882841,90,4,>1K
1806,1958,1958,29413748,84.7427293967,90,4,>1K
1807,1957,1957,29415705,84.7483676283,90,4,>1K
1808,techniques,1957,29417662,84.7540058598,90,10,>1K
1809,session,1957,29419619,84.7596440913,90,7,>1K
1810,1956,1956,29421575,84.7652794418,90,4,>1K
1811,ladies,1955,29423530,84.7709119112,90,6,>1K
1812,blessed,1955,29425485,84.7765443806,90,7,>1K
1813,1955,1955,29427440,84.78217685,90,4,>1K
1814,circle,1954,29429394,84.7878064384,90,6,>1K
1815,1954,1954,29431348,84.7934360267,90,4,>1K
1816,cry,1953,29433301,84.799062734,90,3,>1K
1817,1953,1953,29435254,84.8046894413,90,4,>1K
1818,1952,1952,29437206,84.8103132676,90,4,>1K
1819,benefit,1952,29439158,84.8159370938,90,7,>1K
1820,block,1952,29441110,84.8215609201,90,5,>1K
1821,pm,1952,29443062,84.8271847463,90,2,>1K
1822,charge,1951,29445013,84.8328056915,90,6,>1K
1823,effects,1951,29446964,84.8384266367,90,7,>1K
1824,1950,1950,29448914,84.8440447008,90,4,>1K
1825,1950s,1950,29450864,84.8496627649,90,5,>1K
1826,religion,1949,29452813,84.855277948,90,8,>1K
1827,described,1949,29454762,84.860893131,90,9,>1K
1828,1949,1949,29456711,84.8665083141,90,4,>1K
1829,damage,1948,29458659,84.8721206161,90,6,>1K
1830,1948,1948,29460607,84.8777329181,90,4,>1K
1831,figured,1947,29462554,84.883342339,90,7,>1K
1832,1947,1947,29464501,84.88895176,90,4,>1K
1833,handle,1947,29466448,84.8945611809,90,6,>1K
1834,european,1947,29468395,84.9001706019,90,8,>1K
1835,types,1945,29470340,84.9057742607,90,5,>1K
1836,1945,1945,29472285,84.9113779195,90,4,>1K
1837,vision,1944,29474229,84.9169786973,90,6,>1K
1838,1944,1944,29476173,84.9225794751,90,4,>1K
1839,1942,1942,29478115,84.9281744907,90,4,>1K
1840,1941,1941,29480056,84.9337666253,90,4,>1K
1841,1940,1940,29481996,84.9393558789,90,4,>1K
1842,federal,1940,29483936,84.9449451324,90,7,>1K
1843,1940s,1940,29485876,84.9505343859,90,5,>1K
1844,1939,1939,29487815,84.9561207584,90,4,>1K
1845,continues,1937,29489752,84.9617013688,90,9,>1K
1846,comfort,1936,29491688,84.9672790981,90,7,>1K
1847,lie,1934,29493622,84.9728510653,90,3,>1K
1848,l,1933,29495555,84.9784201514,90,1,>1K
1849,entry,1932,29497487,84.9839863565,90,5,>1K
1850,options,1931,29499418,84.9895496805,90,7,>1K
1851,plant,1930,29501348,84.9951101234,90,5,>1K
1852,1930,1930,29503278,85.0006705664,90,4,>1K
1853,1930s,1930,29505208,85.0062310093,90,5,>1K
1854,angry,1930,29507138,85.0117914523,90,5,>1K
1855,appeared,1929,29509067,85.0173490142,90,8,>1K
1856,sites,1928,29510995,85.022903695,90,5,>1K
1857,cars,1927,29512922,85.0284554948,90,4,>1K
1858,mary,1926,29514848,85.0340044135,90,4,>1K
1859,stayed,1925,29516773,85.0395504512,90,6,>1K
1860,management,1925,29518698,85.0450964888,90,10,>1K
1861,elements,1922,29520620,85.0506338833,90,8,>1K
1862,grade,1922,29522542,85.0561712778,90,5,>1K
1863,costs,1921,29524463,85.0617057912,90,5,>1K
1864,flat,1921,29526384,85.0672403046,90,4,>1K
1865,safety,1920,29528304,85.072771937,90,6,>1K
1866,1920s,1920,29530224,85.0783035694,90,5,>1K
1867,1920,1920,29532144,85.0838352017,90,4,>1K
1868,vintage,1918,29534062,85.089361072,90,7,>1K
1869,ribbon,1916,29535978,85.0948811801,90,6,>1K
1870,studio,1915,29537893,85.1003984072,90,6,>1K
1871,negative,1915,29539808,85.1059156343,90,8,>1K
1872,ring,1913,29541721,85.1114270992,90,4,>1K
1873,walls,1913,29543634,85.1169385642,90,5,>1K
1874,centre,1912,29545546,85.1224471481,90,6,>1K
1875,ya,1911,29547457,85.1279528509,90,2,>1K
1876,san,1908,29549365,85.1334499106,90,3,>1K
1877,mixed,1907,29551272,85.1389440892,90,5,>1K
1878,babies,1906,29553178,85.1444353867,90,6,>1K
1879,planet,1905,29555083,85.1499238032,90,6,>1K
1880,falling,1903,29556986,85.1554064576,90,7,>1K
1881,mission,1903,29558889,85.1608891119,90,7,>1K
1882,minister,1902,29560791,85.1663688853,90,8,>1K
1883,allows,1901,29562692,85.1718457775,90,6,>1K
1884,1900,1900,29564592,85.1773197887,90,4,>1K
1885,selling,1900,29566492,85.1827937999,90,7,>1K
1886,separate,1899,29568391,85.18826493,90,8,>1K
1887,experienced,1897,29570288,85.1937302981,90,11,>1K
1888,expensive,1895,29572183,85.199189904,90,9,>1K
1889,struggle,1894,29574077,85.2046466288,90,8,>1K
1890,prefer,1892,29575969,85.2100975915,90,6,>1K
1891,organization,1890,29577859,85.2155427921,90,12,>1K
1892,surely,1889,29579748,85.2209851117,90,6,>1K
1893,letters,1885,29581633,85.226415907,90,7,>1K
1894,hello,1883,29583516,85.2318409402,90,5,>1K
1895,flavor,1881,29585397,85.2372602113,90,6,>1K
1896,complex,1880,29587277,85.2426766013,90,7,>1K
1897,developed,1880,29589157,85.2480929913,90,9,>1K
1898,normally,1880,29591037,85.2535093814,90,8,>1K
1899,cookies,1877,29592914,85.2589171282,90,7,>1K
1900,ending,1876,29594790,85.264321994,90,6,>1K
1901,whilst,1875,29596665,85.2697239787,90,6,>1K
1902,paying,1874,29598539,85.2751230824,90,6,>1K
1903,guest,1872,29600411,85.280516424,90,5,>1K
1904,raise,1872,29602283,85.2859097655,90,5,>1K
1905,relationships,1870,29604153,85.291297345,90,13,>1K
1906,smooth,1865,29606018,85.2966705191,90,6,>1K
1907,suppose,1864,29607882,85.3020408122,90,7,>1K
1908,proper,1864,29609746,85.3074111053,90,6,>1K
1909,perspective,1863,29611609,85.3127785173,90,11,>1K
1910,county,1861,29613470,85.3181401672,90,6,>1K
1911,metal,1859,29615329,85.323496055,90,5,>1K
1912,politics,1857,29617186,85.3288461807,90,8,>1K
1913,wake,1856,29619042,85.3341934253,90,4,>1K
1914,sports,1855,29620897,85.3395377889,90,6,>1K
1915,lights,1853,29622750,85.3448763903,90,6,>1K
1916,ate,1851,29624601,85.3502092297,90,3,>1K
1917,younger,1851,29626452,85.355542069,90,7,>1K
1918,plants,1850,29628302,85.3608720273,90,6,>1K
1919,compared,1850,29630152,85.3662019855,90,8,>1K
1920,african,1845,29631997,85.3715175385,90,7,>1K
1921,shouldn,1844,29633841,85.3768302104,90,7,>1K
1922,forces,1843,29635684,85.3821400013,90,6,>1K
1923,speech,1843,29637527,85.3874497922,90,6,>1K
1924,silver,1843,29639370,85.392759583,90,6,>1K
1925,gifts,1842,29641212,85.3980664928,90,5,>1K
1926,scenes,1842,29643054,85.4033734026,90,6,>1K
1927,youth,1842,29644896,85.4086803124,90,5,>1K
1928,odd,1841,29646737,85.4139843412,90,3,>1K
1929,august,1840,29648577,85.4192854888,90,6,>1K
1930,bringing,1837,29650414,85.4245779934,90,8,>1K
1931,paris,1835,29652249,85.4298647357,90,5,>1K
1932,network,1835,29654084,85.4351514781,90,7,>1K
1933,stress,1832,29655916,85.4404295774,90,6,>1K
1934,broke,1832,29657748,85.4457076766,90,5,>1K
1935,foods,1830,29659578,85.4509800137,90,5,>1K
1936,gas,1830,29661408,85.4562523508,90,3,>1K
1937,decisions,1825,29663233,85.4615102826,90,9,>1K
1938,connection,1823,29665056,85.4667624523,90,10,>1K
1939,efforts,1823,29666879,85.4720146219,90,7,>1K
1940,garlic,1822,29668701,85.4772639106,90,6,>1K
1941,singing,1818,29670519,85.482501675,90,7,>1K
1942,reported,1818,29672337,85.4877394394,90,8,>1K
1943,brothers,1817,29674154,85.4929743227,90,8,>1K
1944,terrible,1816,29675970,85.498206325,90,8,>1K
1945,yard,1815,29677785,85.5034354462,90,4,>1K
1946,football,1813,29679598,85.5086588053,90,8,>1K
1947,surface,1813,29681411,85.5138821644,90,7,>1K
1948,damn,1813,29683224,85.5191055235,90,4,>1K
1949,nights,1811,29685035,85.5243231205,90,6,>1K
1950,detail,1811,29686846,85.5295407175,90,6,>1K
1951,distance,1809,29688655,85.5347525524,90,8,>1K
1952,candy,1808,29690463,85.5399615062,90,5,>1K
1953,treatment,1808,29692271,85.54517046,90,9,>1K
1954,pool,1807,29694078,85.5503765327,90,4,>1K
1955,apartment,1806,29695884,85.5555797244,90,9,>1K
1956,streets,1806,29697690,85.5607829161,90,7,>1K
1957,location,1806,29699496,85.5659861078,90,8,>1K
1958,letting,1805,29701301,85.5711864185,90,7,>1K
1959,acts,1804,29703105,85.576383848,90,4,>1K
1960,suggest,1804,29704909,85.5815812776,90,7,>1K
1961,benefits,1803,29706712,85.5867758261,90,8,>1K
1962,additional,1803,29708515,85.5919703747,90,10,>1K
1963,creation,1803,29710318,85.5971649232,90,8,>1K
1964,spoke,1803,29712121,85.6023594717,90,5,>1K
1965,y,1802,29713923,85.6075511391,90,1,>1K
1966,grateful,1801,29715724,85.6127399256,90,8,>1K
1967,smart,1796,29717520,85.6179143067,90,5,>1K
1968,insurance,1795,29719315,85.6230858067,90,9,>1K
1969,soup,1795,29721110,85.6282573068,90,4,>1K
1970,thick,1794,29722904,85.6334259258,90,5,>1K
1971,apply,1793,29724697,85.6385916637,90,5,>1K
1972,generation,1793,29726490,85.6437574016,90,10,>1K
1973,blogger,1789,29728279,85.6489116153,90,7,>1K
1974,horse,1788,29730067,85.654062948,90,5,>1K
1975,laws,1787,29731854,85.6592113995,90,4,>1K
1976,lesson,1786,29733640,85.6643569701,90,6,>1K
1977,cheap,1786,29735426,85.6695025406,90,5,>1K
1978,birds,1785,29737211,85.6746452301,90,5,>1K
1979,queen,1783,29738994,85.6797821574,90,5,>1K
1980,exist,1780,29740774,85.6849104416,90,5,>1K
1981,juice,1780,29742554,85.6900387257,90,5,>1K
1982,mess,1780,29744334,85.6951670099,90,4,>1K
1983,target,1777,29746111,85.7002866509,90,6,>1K
1984,agent,1776,29747887,85.7054034109,90,5,>1K
1985,sin,1776,29749663,85.7105201708,90,3,>1K
1986,murder,1775,29751438,85.7156340497,90,6,>1K
1987,provides,1775,29753213,85.7207479286,90,8,>1K
1988,sight,1772,29754985,85.7258531643,90,5,>1K
1989,effective,1771,29756756,85.7309555189,90,9,>1K
1990,historical,1768,29758524,85.7360492304,90,10,>1K
1991,salad,1767,29760291,85.7411400608,90,5,>1K
1992,plays,1766,29762057,85.7462280101,90,5,>1K
